text,label
"""ما هو العلو المناسب لكلمة """"الله""""؟""",0
هل يمكن إعادة تأهيل الآخر واستصلاحه؟,0
نقابة الموسيقيين المصرية تخصص أول يومين بداية كل شهر للتحقيق مع شيرين,0
الجولاني يؤكد عدم رغبته بالترشح للانتخابات السورية,0
احتجاجات في إدلب لعدم تحريرهم حتى الآن,0
"""نادي هواة المزاودة في القطر السوري يعلن انفصاله عن جمعية """"المزاودون العرب"""" لغياب التعددية في المزاودة""",0
شاب يهدّد الهيئة بإعادة صورة الأسد إلى سيارته إذا لم يسمحوا له بوضع صورة الجولاني,0
مرسوم صادر عن الجولاني: ماي نيم إز أحمد الشرع أند يو كان كول مي أبو احميد,0
شهود عيان: ماهر الأسد هرب مع الكوبرا على دراجة نارية,0
استجابة لمطالب إسقاطها في إدلب: الجولاني يقرر نقل حكومة البشير تأديبيًا إلى دمشق,0
هل يجوز من بعد إذن شواربك أن يفرح السوري قليلاً؟,0
بوتين يستضيف الأسد ليتسنّى له كفكفته على تياسته,0
الأسد يعيد تموضعه خارج سوريا ويهيب بالمواطنين عدم الانجرار خلف الشائعات,0
إسرائيل ترسل قافلة مساعدات للزلزال في سوريا,0
فريق الإنقاذ الإسرائيلي الذي جاء إلى تركيا قام بتهريب مخطوطات تاريخية,0
إسرائيل تطرح عطاء بناء قبة حديدية لحماية القبة الحديدية,0
بن غفير يأمر باستخدام الجدار العازل كأساسات لبناء سقف فوق الضفة الغربية,0
"""الاتحاد الأوروبي يدعو إسرائيل إلى عدم اللجوء إلى استخدام القوة المميتة إلّا """"كملاذ أخير""""""",0
الإمارات تدين عملية القدس,0
نتنياهو يحذر من الانجرار وراء فيديوهات مفبركة تهدف لشق وحدة الصف الإسرائيلي,0
إردوغان: أبقيت على بعض علاقاتي مع إسرائيل ليعرف العالم لماذا كنت سأقطعها,0
السعودية تدعو إسرائيل لمباحثات السلام مع الحوثيين حفظاً لماء الوجه,0
إسرائيل تهدد بقصف السماء على من فيها إذا زودت غزة بالماء مجدداً,0
طرفا الصراع في السودان يسارعان إلى إبادة أكبر عدد من المواطنين قبل عودة التغطية الإخبارية,0
إسرائيل تؤكد أن استهداف مدرسة الفاخورة جاء رداً على إصابة جنودها هناك بالملل,0
شاب يلتزم بحملة المقاطعة أثناء شرائه لوازم السهرة على مسلسل الحرب على غزّة,0
شاب يأخذ استراحة محارب من دعم غزة بعد ما اطمأن أن الأجانب ملتزمون بالتظاهر,0
نتنياهو يعلن القضاء على حركة الشفاء واستعادة المرضى,0
نتنياهو: كونه من طيزي إذا قضينا على حماس أو استعدنا أسرى، إليكم أهم ثلاثة إنجازات حققناها خلال ٤٠ يوماً من الحرب,0
إسـرائيل تؤكد أنها عثرت في مستشفيات غـزة على خلايا نائمة لعنـاصر القــسّـام,0
الشرع يوقع اتفاقاً لدمج القوات الإسرائيلية المتمركزة في جنوب سوريا ضمن مؤسسات الدولة,0
أين ذهب أصل بني أمية؟,0
انتهاء  اشتراك سوريا بالنسخة التجريبية من نظام أحمد الشرع,0
الشرع يطالب الجولاني بضبط النفس,0
الجزيرة تؤكد أن عدداً من فلول النظام مختبئين في منزل أبو حيدر متنكرين في هيئة أطفال,0
هل سيسمح الدستور السوري الجديد لغير المسلمين السنّة بقيادة سيارات الدفع الرباعي؟,0
موسى العمر يهدد بالكشف عن الملفات الموجودة على فلاشته,0
إسرائيل تقرر الانسحاب من سوريا بعد ما رأته من شدة بأس الجيش في الساحل,0
تحقيقات الحدود: خطة عربية تهدف إلى طمر إسرائيل بالبضائع,0
هل تمحو الهجرة ما تقدم من الذنب وما تأخر؟ معتقل سابق يسأل وسجّانه المتقاعد في هولندا يجيب,0
الحرس الثوري يكتشف أن الطريق إلى القدس مستحيل أن يمر من دمشق يا عمّي,0
هل يعد قصف قوات أجنبية قاعدة عسكرية أجنبية انتهاكاً للسيادة السورية؟ أنت تسأل والدفاعات الجوية تتصدى للإجابة,0
إيران تؤكد سعيها لمنع اندلاع حرب شاملة وتحث أطرافها في المنطقة على ضبط النفس,0
إطلاق النسخة الفلسطينية من برنامج المواهب لاختيار رئيس للسلطة,0
نتنياهو يحمّل غزة مسؤولية إلهام هتلر أفكار هذا الكتاب,0
إسرائيل تؤكد للمحكمة الدولية التزامها بعدم إتلاف الأدلة واستعدادها لارتكاب المزيد منها,0
إسرائيل تعلن تخريج دفعة جديدة من الجامعات عن الخدمة,0
الإمارات تنفي أن يكون تزويدها لمجموعة مرتزقة بأسماء يمنيين وتمويل تصفيتهم دليلاً على تصفيتها لهم,0
هل يعد قصف قوات أجنبية قاعدة عسكرية أجنبية انتهاكاً للسيادة السورية؟ أنت تسأل والدفاعات الجوية تتصدى للإجابة,0
إيران تؤكد سعيها لمنع اندلاع حرب شاملة وتحث أطرافها في المنطقة على ضبط النفس,0
إطلاق النسخة الفلسطينية من برنامج المواهب لاختيار رئيس للسلطة,0
إسرائيل تؤكد للمحكمة الدولية التزامها بعدم إتلاف الأدلة واستعدادها لارتكاب المزيد منها,0
إسرائيل تعلن تخريج دفعة جديدة من الجامعات عن الخدمة,0
نتنياهو يحمّل غزة مسؤولية إلهام هتلر أفكار هذا الكتاب,0
الإمارات تنفي أن يكون تزويدها لمجموعة مرتزقة بأسماء يمنيين وتمويل تصفيتهم دليلاً على تصفيتها لهم,0
الأردن يمهل منشية الغياث ٢٤ ساعة لتسليم المطلوبين وإلا سيعلن السيادة السورية عليها,0
رابطة كبار المستعمرين تبارك لإسرائيل سرقتها مستودع آثار في غزة,0
بايدن يدعو إيران إلى عدم توسيع رقعة الحرب أثناء قصف المقاتلات الأميركية اليمن والعراق وسوريا,0
انتبه: الأجسام الظاهرة في الإعلام أكبر مما تبدو عليه في الواقع,0
دليل الحدود للإعلامي السوري: ستون أو تسعون عملاً يمكنك فعله غير الشحن والتحريض,0
لماذا ابتُليَت فلسطين بمحور مقاومة كهذا؟,0
بعد إدعاءات إسرائيل بتجاوز القواعد والإجراءات، ستقدم جنوب أفريقيا أدلتها بتأخير ستة أشهر، مما يعني أن إسرائيل ستكون مطالبة بالرد بحلول يناير/كانون الثاني 2026، بدلاً من يوليو/تموز 2025.,0
كان يعمل في الجنوب وتم تعيينه في مهمة التنسيق مع الجيش الإسرائيلي • بحث عن الوثائق التي تم تسريبها بشكل نشط • من المعروف أيضًا أنه التقى بالوزير شيقلي وسلمه الوثائق • كل ما يمكن نشره • شاهد,0
في إسرائيل جرت محاولات لمنع هذا الانسحاب، لكن تم الإعلان الآن عن فشل تلك الجهود. • تضغط المؤسسة الأمنية على واشنطن لمنع ذلك. • المخاوف هو أن عدم الاستقرار في الدولة المجاورة سيضر بإسرائيل.,0
"الأردن يعلن اعتقال 16 مشتبها ، تمت مراقبتهم منذ عام 2021 • مصدر أردني لرويترز: المشتبه بهم مرتبطون بحماس • من بين الخطط: إنتاج صواريخ وطائرات مسيرة وتجنيد أردنيين للتدريب في الخارج ""أعلن الاثنين في اليمن عن انطلاق """"تيار التغيير والحرية"""" بقيادة القيادي السابق في القاعدة أبو عمر النهدي، بمدينة سيئون في حضرموت""",0
مسيرة سيارات ضخمة جابت بساتين التفاح والكرز  المستهدفة لإقامة المشروع .مؤكدة رفض السكان القاطع لمشروع التوربينات,0
الرئيس الفرنسي ورئيس الوزراء يتحدثان عقب التوتر المحيط بالاعتراف بالدولة الفلسطينية - وتغريدة يائير نتنياهو,0
"""خبير سوري يؤكد خلال مشاركته في برنامج """"هذا المساء"""" اطلاعه على وثيقة الرد السوري على الطلبات الأمريكية """"الرد مقبول لكنه غير كاف""""""",0
الجيش الإسرائيلي يعلن اغتيال مقاتل من النخبة شارك بهجوم 7 أكتوبر  • قوات الجيش الإسرائيلي حاصرت أريحا  • تقارير تتحدث أن حماس تدرس الاقتراح الجديد لوقف إطلاق النار,0
مصادر لصحيفة وول ستريت جورنال: فصائل تخطط لعملية واسعة ضد الحوثيين على الساحل الغربي - استغلالا لضعفهم بعد القصف الأمريكي. في قلب العملية المخطط لها: إعادة احتلال ميناء الحديدة.,0
أفادت التقارير أن إدارة ترامب اقترحت نقل مخزون اليورانيوم إلى دولة ثالثة مثل روسيا. • تمت مناقشة هذه المسألة في محادثة بين ويتكوف ووزير الخارجية الإيراني في عُمان. •,0
وقت القراءة: 1} دقيقة.,0
كشف i24NEWS: إسرائيل تنجح بتأجيل الإجراء في محكمة العدل الدولية نصف عام,0
‌‏وسائل إعلام حوثية: 13 غارة أميركية على مديرية كتاف وآل سالم شرق صعدة,0
"""تقرير يمني: """"الولايات المتحدة هاجمت أكثر من 15 مرة""""""",0
مجلس الإفتاء السوري يناقش تحريم الميتة والدم ولحم الخنزير,0
مقاتلة إسرائيلية أسقطت قنبلة عن طريق الخطأ على كيبوتس جنوب البلاد، دون وقوع إصابات,0
‌‏المخابرات الأردنية: مخططات التخريب شملت مشروعاً لتصنيع طائرات مسيّرة,0
‌‏الأمم المتحدة: نشهد استخداما منهجيا للاغتصاب كسلاح حرب في السودان,0
‌‏تعذر انعقاد البرلمان الليبي لتعديل سعر الصرف لغياب المحافظ ونواب المنطقة الغربية,0
"""نشر أول: بعد التوتر حول """"الإعتراف بالدولة الفلسطينية"""": نتنياهو وماكرون يتحدثان هاتفيا""",0
رئيس الاستخبارات الروسية: نشهد حوارا مكثفا مع أميركا,0
رئيس وزراء فرنسا: عاصفة رسوم ترامب الجمركية حطمت الثقة في جميع أنحاء العالم,0
تقرير: سلاح الجو الإسرائيلي هاجم مركبة في قرية عيترون جنوب لبنان,0
وزير العدل الفرنسي: عدة سجون تعرضت أمس لهجمات,0
ولاية شمال دارفور تقرر حظر التجوال في الفاشر من السابعة مساء حتى الخامسة صباحا,0
‌‏الخارجية الجزائرية: وزير الداخلية الفرنسي يسعى لإهانة الجزائر,0
‌‏الخارجية الجزائرية: وزير الداخلية الفرنسي يتحمل المسؤولية الكاملة لمستقبل العلاقات,0
الأمم المتحدة: مليون شخص في الفاشر ومخيم زمزم يحيط بهم الخطر,0
أوبك تخفض توقعاتها لنمو الطلب العالمي على النفط في 2026 إلى 1.28 مليون ب/ي,0
المستشار الاقتصادي بالبيت الأبيض: نحرز تقدما مع الاتحاد الأوروبي في ملف الرسوم,0
‌‏بيان مصري قطري: تطلع لعقد مؤتمر دولي لإعادة إعمار غزة تستضيفه مصر,0
‌‏الرئيس اللبناني: الجيش يقوم بواجبه في البلدات التي انسحبت منها إسرائيل,0
مشاهدينا الكرام نعلمكم أن قناة i24NEWS العربية استأنفت بث برامجها الساعة الـ5 بتوقيت القدس,0
تقرير يمني: مقتل 5 وإصابة 13 في ضربات أميركية في أنحاء متفرقة من البلاد,0
"""الحوثيون يعلنون مسؤوليتهم عن إطلاق النار من اليمن: """"هاجمنا أهدافا حيوية""""""",0
""" وزير الدفاع الأمريكي: """"سنضرب إيران بقوة إذا فشلت المفاوضات""""""",0
"""تقارير: """"الولايات المتحدة هاجمت قائداً في تنظيم القاعدة في اليمن""""""",0
وزير الخارجية السوري يستعد لمسح أوروبا عن الخارطة لفّة ثانية,0
العمليّة الأمريكية في اليمن: إيران تؤكد أنها لن تقف مكتوفة الأيدي لأن قدميها تؤلمانها,0
دليل الحدود لانتقاد مجازر الساحل السوري دون أن تنـ*ـاك في واحدة منها,0
لماذا لا يشعر المتشدّد بأنه فظّ غليظ القلب ملعون أبو ثقل دمه؟,0
كيف تتحدث عن الدستور والعدالة الانتقالية والمجازر بينما الناس بالكاد تجد ما تأكله؟ أنت تبرر ولن أجيبك لأنني لست الحكومة يا بخش القلب,0
العواقب الاقتصادية لكتابةِ مقالةِ رأيٍ واحدةٍ,0
الشرع يوقع اتفاقاً لدمج القوات الإسرائيلية المتمركزة في جنوب سوريا ضمن مؤسسات الدولة,0
تحقيقات الحدود: خطة عربية تهدف إلى طمر إسرائيل بالبضائع,0
هل تمحو الهجرة ما تقدم من الذنب وما تأخر؟ معتقل سابق يسأل وسجّانه المتقاعد في هولندا يجيب,0
الحرس الثوري يكتشف أن الطريق إلى القدس مستحيل أن يمر من دمشق يا عمّي,0
هل يعد قصف قوات أجنبية قاعدة عسكرية أجنبية انتهاكاً للسيادة السورية؟ أنت تسأل والدفاعات الجوية تتصدى للإجابة,0
إيران تؤكد سعيها لمنع اندلاع حرب شاملة وتحث أطرافها في المنطقة على ضبط النفس,0
إطلاق النسخة الفلسطينية من برنامج المواهب لاختيار رئيس للسلطة,0
نتنياهو يحمّل غزة مسؤولية إلهام هتلر أفكار هذا الكتاب,0
إسرائيل تؤكد للمحكمة الدولية التزامها بعدم إتلاف الأدلة واستعدادها لارتكاب المزيد منها,0
إسرائيل تعلن تخريج دفعة جديدة من الجامعات عن الخدمة,0
الإمارات تنفي أن يكون تزويدها لمجموعة مرتزقة بأسماء يمنيين وتمويل تصفيتهم دليلاً على تصفيتها لهم,0
شاب يكتفي بقراءة كتاب تاريخ واحد بما أنّ التاريخ يُعيد نفسه,0
شاب يفر من منزل العائلة ويتقدم بطلب هجرة بعد كسره فنجاناً من الطقم الصيني,0
الحدود بزنس ريفيو: ثلاث طرق لإدارة المخاطر التي تواجه مشروعك كعاطل عن العمل,0
بيرسونال براندينغ كوتش يتحدث عن فرص ثريدز الكامنة في نقل متابعيك الخمسة نفسهم إلى مكان جديد,0
عائلة تجد نفسها في الشارع بعد تعلّم الأب كيفية استخدام موقع علي بابا,0
قصة نجاح: شاب يجني أرباح متابعته لصفحة نكت على فيسبوك في ٢٠٠٨ بأداء منشوراتها على المسرح,0
الخليفي ينصح مبابي بعدم الانتقال إلى مدريد لكثرة الإصابات هناك واحتمالية التعرض للشلل نتيجة دهسه بسيارة لاندكروزر بيضاء نوافذها سوداء ويقودها مجهولون,0
اختبارات الحدود: تعرّف على مستوى الـ IQ لديك الذي دفعك لدخول هذا الاختبار,0
فتاة تؤكد أنها نعم مع حقوق النساء لكنها ليست نكدة ومزعجة كي تدعم المطالبة بها,0
حزب البعث يقيم احتفالاً بمناسبة عثوره على إحدى شَعْرات صدام حسين وربّاط حذائه,0
أين يكون الوحي وأنا أنتظر نزوله وما الذي يفعله؟,0
الحكومة تستحدث منصب وزير الدولة لشؤونه الخاصة لتعيّن به المسؤولين السابقين,0
الحكومة تبدأ بتنفيذ مشاريع صغيرة لتمكين صغار الفسدة,0
اعتقال معارض شكّك بحرية التعبير في البلاد,0
شركة أدوية تنفق المليارات لصنع لقاح كورونا يحتوي مشتقات الجيفة والدم ولحم الخنزير نكاية بالمسلمين,0
وزارة الداخلية تستغني عن قضبان السجون بعد تركيب شاشات تعرض الريلز طوال الوقت,0
شاب يحضّر منشور نصائح للعيش في الإمارات وهو على متن الطائرة لينشره فور هبوطه في مطار دبي,0
صالة بلايستيشن وثلاثة مشاريع أخرى لن تبصر النور ونرجوك التوقف عن طرحها على أصدقائك في كل سهرة,0
أمٌ تُعدُّ أبناءها للديموقراطية بسؤالهم عمَّا يرغبون بتناوله قبل أن تطبخ الملوخية على أية حال,0
“كان بإمكان مستخدمي فيسبوك حماية معلوماتهم الشخصية لو اقتدوا بأمير الأحزان”,0
قصة نجاح: شاب يستخرج أول منديل في العلبة بحالة قابلة للاستخدام,0
ميكانيكي يؤكد لزبون أن حاسته السادسة أدق من مليون كمبيوتر وسنغيّر المحرّك وقدمك فوق رقبتك,0
شاب يهدي نفسه سماعة لوالده,0
الفراغ في داخلك… ما هي الأطعمة الأنسب لملئه؟,0
موظف موارد بشرية يحصل على عرض عمل مغر من المخابرات,0
شاب يسأم من عيش حياة الترف على إنستاغرام ويؤسّس شركته الخاصة على لينكد إن,0
الحكومة تطور مناخاً عاما يسمح لليأس بالتواجد مع الحياة، بل والازدهار أيضاً,0
مسؤول متقاعد يملأ وقت فراغه بممارسة هواية ركوب موجات المظاهرات,0
شاب يمتهن التنمية البشرية بعد رفض أي شركة توظيفه,0
بعد سنوات من العداء: حماة تتصالح مع كنّتها بعد إدراكها أنّها خلّصتها من ابنها المزعج,0
موظف يحقق حلمه بالانضمام لقطاع الفساد ويختلس مجموعة أوراق وقلم حبر جاف,0
دليل الحدود لتتعرف إلى نفسك جيداً كي تجد الطريقة الأنسب لتخبئتها,0
مؤمن ريادي يطلق تطبيقاً لتداول الأجر والثواب,0
يأجوج ومأجوج يعدلون عن الخروج بعد أن أدى البشر مهمّتهم على أكمل وجه,0
الحدود بزنس ريفيو: تأمين دخلك عند التقاعد من خلال تربية الحيوانات المنوية,0
مواطن يتمنَّى لو كان ثرياً ليستطيع التهرُّب من دفع الضرائب,0
وزير يهدد بالهجرة في حال تمّت عرقلة أي من مشاريعه الاستثمارية,0
كيف تواجه عمك وخالتك بفشل أمانيهما لك بمستقبل باهر في عيد ميلادك الخامس,0
عائلة ترسل لابنها المغترب هدية,0
مهندس يأخذ شهادته الجامعية ومشروع تخرجه ومسطرة T معه لطلب يد فتاة,0
شاب يحمي حبيبته إلكترونياً بعد نجاحه باختراق حساباتها,0
منتدى عساكم من عواده يطرد العضوة ريم الفلا لتقصيرها في استخدام الهمزات,0
فتاة تُغيِّر مجرى حياتها جذرياً بتنظيف نظارتِها,0
والد فتاة يفشل في تربيتها على مبادئه فيضيّع عليها الكثير من العقد النفسية,0
الزعيم يعود إلى الغربة بعد زيارة عمل في الوطن,0
اختبارات الحدود: أخبرنا من أنت، والشيخ مِدرار أفاضل يقول لك ما المسموح فعله بأعضائك التناسلية,0
مدير قسم شرطة يرفض الرأفة بالمواطنين كي لا يوصف بصفات إلهية مثل الغفور والرحيم,0
بدلة رسمية تُجبر صاحبها على ترك بقشيش في المطعم,0
شاب يشفق على النباتيين لأن طعامهم محدود ولا يمكنهم الاختيار بين شاورما الدجاج العادي أو الإكسترا أو الدبل مثله,0
الحكومة تبتلي المواطنين بشيء من الخوف والجوع ونقص من الأموال لاختبار قوة إيمانهم بها,0
مهاجر يعود إلى وطنه بعد اكتشافه أنَّ عليه العمل ليعيش في الغربة,0
قائدنا الاستثنائي يتمكَّن من تسيير أمور البلاد دون الحاجة للتواجد فيها,0
شاب يشك بمعتقداته بعد أن شتمه مستخدم عشوائي في التعليقات,0
ما هو عدد اللفات المسموح بها على البوفيه المفتوح قبل أن يعرف الناس حقيقتك، أنك خنزير؟,0
شاب يؤسّس شركته الخاصة بعد قراءته سيرته الذاتية وانبهاره بمهاراته,0
دار نشر تهدي قارئاً كافة إصداراتها تقديرًا لشرائه أحد كتبها رغم قدرته على تحميله مجانًا,0
متلازمة الشعور بالفخر في هذا الوطن: الأسباب والعلاج,0
صراف آلي يحجز على يد عميل حاول سحب مبلغ قبل تسديد قسط البطاقة الائتمانية,0
مسؤول يُحال إلى التقاعد قبل وفاته لدخوله في حالة موت سريري,0
رجل يؤكد أنَّ كبت المشاعر يساهم في بناء طبقات أسمك من العضلات,0
دراسة تكشف العلاقة بين ازدياد رغبتك بدخول الحمام واقتراب موعد اجتماعك في العمل,0
اختبارات الحدود: أخبرنا من أنت وسنساعدك على الاختيار بين مشاهدة أوبنهايمر أو باربي,0
قرد يصاب بالقلق بعد سماعه إشاعات عن إمكانية تطوّره لإنسان,0
شركة تشترط الإبلاغ عن حالات الوفاة قبل شهر من حدوثها للسماح للموظف بالغياب,0
محل شاورما يخصص وعاء زيت لتغميس الأكياس فيه قبل تسليمها للزبائن,0
من البهيم الذي سمى إجازة الأمومة إجازة؟ أم تجد وقتاً لتسأل بعد العمل ١٨ ساعة مع مولودها والحدود تجيب,0
دليل الحدود: كيف تستمر بالحياة في الأوقات المادية الصعبة,0
ورثة يتبرعون بتركة والدهم للأوقاف لتجنّب المرمطة بالمحاكم,0
ولي عهد يطالب والده بترك شيء له ليسرقه في المستقبل,0
شاب يلتهم 5 قطع شاورما إضافية بسرعة قبل وصول رسائل الشبع إلى دماغه,0
دراسة تؤكد أن غباءك و تنبلتك وفوضويتك ونكدك وفشلك مؤشر على عبقريتك,0
شاب يقود عكس السير لثقته بأن الجميع سيعرفون أنه بهيم ويفتحون له الطريق,0
الحكومة تأخذ مواطنين لغرفة معتمة لتريهم ساعتها التي تضيء,0
طالب جامعي يتمكّن من تأجيل التعامل مع مشكلة البطالة للعقد الثاني على التوالي,0
بائع يرفض النقاش حول جودة بطانياته، فهي برتقالية وتحمل رسمة جلد النمر,0
فتاة تعود إلى بيتها متأخرة أمام جميع الجيران لتفوتها فرصة الزواج من حمودة ابن أم حمودة,0
واتساب تضيف خاصية إلغاء العلاقات تلقائياً بعد استقبال رسالة صوتية مطوّلة,0
بائع ملابس يؤكد لزبون أنه سبحان الله جسده يناسب كل قطعة في المحل,0
أن تصبح سعيداً و٥ طرق أخرى لتحقيق السعادة,0
موظف حكومي يطالب بتحديث الحواسيب في الدائرة، خصوصاً كرت الشاشة، أهم شيء كرت الشاشة,0
ضابط يذكر المواطنين بهيبة الدولة عن طريق تجاوز الطابور في المخبز,0
موظفون يعقدون اجتماعاً طارئاً للتباحث في مستجدات الوجبة التي طلبوها منذ ساعة,0
القائد يشدد على أهمية منح المواطنين حريتهم بتقبيل حذائه الأيمن أو الأيسر,0
صفحة تجارة إلكترونية تكتب الأسعار على ورقة وتضعها في زجاجة وترميها على جزيرة نائية,0
عاطل عن العمل يقرر التقاعد ليتيح الفرصة للشباب,0
مؤسسة مانحة تقدم تمويلاً ضخماً لدعم المشاريع التي تروّج لحريّة تعبير المانحين عن آرائهم,0
الحكومة تتحسر على عدم وجود رياديين مثل بيل غيتس ومارك زوكربيرغ عندها لتفرض عليهم ضرائب مثل العالم والناس,0
مستشفى حكومي يؤخر مواعيد المراجعة إلى حين استفحال المرض وانعدام الحاجة لكثير من الفحوصات لالتقاطه,0
شاب يحصل على شهادة في علم الاجتماع ليتفرغ لمشاهدة مسلسلاته المفضلة,0
شاب يحمد الله أنه ليس في سوريا قبل أن يتذكر أنه في العراق,0
دراسة: الطبيب يُثرثر أكثر من الحلاّق ولكن لا أحد ينتبه إليه,0
الحكومة تؤكد استحالة إزالة البيروقراطيّة نظراً لتعقيد إجراءات القيام بذلك,0
إحباط محاولة تسلّل شاب من مصيره وإعادته إلى صفوف الطبقة الوسطى,0
أربع طرق لتملَّ فيها بعدما مللت من الطرق القديمة,0
مغترب يعقد مؤتمراً صحفياً فور وصوله إلى أرض الوطن للإجابة على أسئلة أقاربه,0
الحكومة توقف التعذيب بالصعق ضمن جهودها لتوفير الكهرباء,0
السلطات تلقي القبض على مدير مكافحة الفساد بتهمة تعكير الصفو العام,0
دراسة تثبت أنَّ القناعة لا كنز ولا خرا,0
الحكومة ترفض تبنّي مبادئ رجعيّة عمرها آلاف السنين مثل الديمقراطيّة والحريّة,0
أم تؤكد أنها ليست مدرسة بل حديقة حيوانات,0
شاب يطالب بإعدام امرأة أقدمت على الإجهاض وكادت أن تزهق حياة,0
الحكومة تلقي القبض على موالٍ لها من باب التغيير,0
ما المدة الزمنية المناسبة لتحفظ ماء وجهك وكرامتك حين ترضى لوحدك بعد الزعل؟,0
الحكومة تؤكّد أنها لا تقدم على أيٍّ من تخبطاتها وأخطائها إلا بعد دراستها بشكل دقيق,0
دليل الحدود لإقناع الأطفال بين ١٨-٦٨ باستخدام فرشاة الأسنان لأول مرة,0
فقير يتبرّع لمتطوِّعي جمعية خيرية بالتقاط صور معهم,0
فتاة تٌنهي آخر جلسة ليزر وتتمكّن أخيراً من ارتداء الشورت,0
أب منفتح يضرب ابنه حتى يعلمه أن الرجال يمكنهم البكاء أيضاً,0
ماذا على السفراء أن يفعلوا برسائل الاحتجاج التي يتسلّمونها من الدول؟ السفراء يسألون والحدود تجيب,0
القضاء العراقي يصل إلى السلام الذاتي بتوقفّه عن إطلاق الأحكام على الآخرين,0
شاب يتقلب أمام المروحة ليُشوى جيداً من جميع الجهات,0
المخابرات تنجح بتغيير رأي شاب كان يعتقد أنه لا يخاف إلا من الله,0
مدير يتبرع بدفع إيجار المكتب عن الموظفين رغم أنهم ينامون فيه لإنهاء أعمالهم,0
من هو الشعب المتخلف الذي تصفه كل الشعوب بأنه متخلف؟ الحدود تسأل وأنت لا تجيب لأنه يلعن *** هكذا شعب متخلف لا يعرف إجابة السؤال,0
الحكومة تؤكِّد دعمها وتشجيعها التام للأقليَّات في حقّهم بالهجرة,0
الحكومة تدعم تطوير ونشر نظارات الواقع الافتراضي ليتمكن المواطنون من معايشة ظروف أفضل,0
بعوضة تموت جوعاً بعدما علقت داخل مجلس النواب,0
كيف تحدد الوقت المناسب لحلاقة شعرك بأكمله والتصالح مع حقيقة أنك أصلع,0
مواطن يطالب راتبه أن يكبر ويصبح رجلاً ويتوقّف عن التصرّف وكأنه مجرد فكّة,0
إطلاق منصة تواصل اجتماعي جديدة تلبي حاجة الناس للصياح,0
صحفي يخرج عن المألوف وينشر مقالاً عن الذكاء الاصطناعي بمقدمة نسخها من الذكاء الاصطناعي,0
أم تقلّد صوت الصاروخ وهي تطعم ابنها كي تهيّئه لمستقبله في المنطقة,0
شاب يتعمّد إضاعة هويته الشخصية ليتمكن من إصدار هوية بصورة أقل إثارة للحرج,0
آبل تبتكر مصنعاً ينتقل بالألياف الضوئية بين الدول التي يفرض عليها عقوبات أميركية,0
زوج خالتك يؤكد أنَّ هذا الموضوع اللي فتحته أياً كان هو بالتأكيد مؤامرة لنشر المثلية,0
قصة نجاح: عائلة تعيد تعريف عمالة الأطفال بطريقة كوول,0
"""غوغل تطلق نسخة من """"كروم"""" تستهلك كل الرام دون الحاجة لفتح تابات إضافية""",0
الحدود تنفرد بنشر أهم أحداث الأسبوع الماضي أثناء انهماك الفريق بتناول المعمول,0
ناشط يحصل على تمويلٍ أجنبي لمشروع التوعية من مخاطر التمويل الخارجي,0
الحكومة تعلن خلوَّ الدولة من انتهاكات حقوق الإنسان لعدم وجود حقوق بالأساس,0
أسئلة ابنك الكثيرة أغبى من أن تكون علامات نباهة,0
متحرش يستنكر رفض منظمة نسوية عضويته فيها رغم امتلاكه خبرة طويلة في مجال النساء,0
شركة تتوقف عن خصم أجور الموظفين المتأخرين بعد وضعهم تحت الإقامة الجبرية في مقرها,0
مالك يؤجر سلالم عمارته استديوهات مفروشة,0
بيل غيتس يتبرّع بأربع مليارات وستمائة مليون كفّارة عن خطيئة الانترنت إكسبلورر,0
هيئة علماء المسلمين تقرّ أن الوازرة تزر وزر الأخرى ونصف,0
تاجر يطالب بتخفيض إيجار محله لأنه يعرض معظم بضاعته على الرصيف,0
وزارة التربية والتعليم تدشن مشروع تحويل الأم إلى مدرسة,0
مواطن يغير رأيه بعد اعتقال ومقتل معظم أصدقائه ويقرر أنه نعم يحب القائد,0
لبناني يزور السعودية لمشاهدة فيلم باربي,0
انخفاض ملحوظ على سعر المعارض في السوق الحكومية نتيجة ارتفاع العرض,0
فريلانسر يقتني كرسي مكتب يتسع لكمّ أكبر من الثياب ليرتاح أكثر أثناء عمله من الفراش,0
موظف يستغل استراحة الغداء ليستمتع بالطبيعية الخلابة أمامه,0
كراهية العيد و٣ طرق أخرى لإقناع نفسك أنك كوول,0
دراسة رسمية: النجوم والكواكب هي فقط من تؤثر على سعادة المواطنين,0
الحكومة تقرر دعم الفازلين لتخفيف حدّة إجراءاتها على الشعب,0
دراسة تثبت أنّ دورتك الشهرية متأخرة لأنك متوترة بسبب تأخر الدورة عليكِ,0
اختفاء جميع مشاكل البلاد بعد منع نشر الأخبار بخصوصها,0
رجل أعمال يستغني عن أمواله ويستثمرها في مشروع في ربوع الوطن,0
أب يعالج ضعف الإضاءة في غرفة الجلوس بتركيب كشافات,0
وزارة الاسكان توزع كتيبات أدعية تضمن حصول كل مواطن لا يمتلك منزلاً على واحد في الجنة,0
كيف تكتب خطاب كراهية ناجح وجذاب وعصري؟,0
شاب يتقن المالتي تاسكينج بنجاحه في التفكير وشرب الشاي في آن واحد,0
بين كينونة النهد وصيرورة الشبق: مستقبل الرداءة الشعرية كمكوّن أصيل في الثقافة العربية,0
