text,label
"""""""اهزموا طهران، وليس صنعاء"""" – يديعوت أحرنوت""",1
قصف إسرائيلي يطال خيام نازحين في خان يونس,1
كيف يستقبل مسيحيو الشرق أعياد الميلاد هذا العام؟,1
"""قصف إسرائيلي """"عنيف ومباشر"""" يطال مستشفى كمال عدوان، ومدرسة تؤوي نازحين في غزة""",1
غارات أمريكية على مواقع للحوثيين في اليمن,1
البابا فرنسيس يدين غارة إسرائيلية أدت لمقتل أطفال في شمال غزة,1
"""حصاد 2024: ما هي الأحداث المهمة التي """"تعمّد"""" بوتين تجاهلها في كلمته السنوية للأمة؟""",1
"""فيديو, يوميات أم فلسطينية في غزة أثناء الحمل والأمومة والنزوح, المدة 8,43""",1
نتنياهو بين تحديات السلطة وتوقعات التوسع الإقليمي للحرب - صحف عالمية,1
"""فيديو, هل قيد فيسبوك المحتوى الفلسطيني؟, المدة 7,03""",1
"أفادت الشرطة البريطانية أنّها اعتقلت رجلاً تسلق برج ساعة """"بيغ بن"""" التاريخي رافعًا العلم الفلسطيني، وتمسّك الرجل، الذي كان حافي القدمين، ويرتدي ملابس سوداء بالكامل، بجانب البرج لعدة ساعات بينما حاول طاقم الإطفاء التحدث معه.""",1
حذرت الأمم المتحدة من أن سكان قطاع غزة يعيشون في جحيم خلال أسوأ فترة منذ بداية الحرب الإسرائيلية على القطاع، في حين حذر مدير المستشفيات بالقطاع من كارثة بسبب النقص الحاد في الوقود واكتظاظ المستشفيات.,1
"""أفادت الشرطة البريطانية أنّها اعتقلت رجلاً تسلق برج ساعة """"بيغ بن"""" التاريخي رافعًا العلم الفلسطيني، وتمسّك الرجل، الذي كان حافي القدمين، ويرتدي ملابس سوداء بالكامل، بجانب البرج لعدة ساعات بينما حاول طاقم الإطفاء التحدث معه.""",1
"""لطالما كان فن التطريز الفلسطيني جزءًا من حياة الشابة زين المصري، مع نشأتها في منزلٍ مليء بالأثاث واللوحات المزينة بأنماط التطريز المتنوعة والزاهية.",1
"في عام 2021، قررت المصري، وهي فلسطينية الأصل، الربط بين شغفها في التطريز وخلفيتها في مجال التكنولوجيا، وإطلاق منصة """"Tirazain"""" (طرازين) عبر الإنترنت لإنشاء سجل رقمي لفن التطريز الفلسطيني الموروث عبر الأجيال، والذي يتعرض لمخاطر تهدد ببقاء استمراريته، وفقًا للموقع الرسمي لمنظمة اليونسكو.""",1
"""كان حاكم ولاية أركنساس السابق مايك هاكابي، الذي أعلن الرئيس الأمريكي المنتخب، دونالد ترامب، الثلاثاء، أنه مرشحه لمنصب السفير الأمريكي إلى إسرائيل، قد قال في الماضي، كما يكشف مقطع فيديو من عام 2008، إنه """"لا يوجد شيء اسمه فلسطيني"""" وأن الأمر """"أداة سياسية لمحاولة إجبار إسرائيل على التخلي عن أرضها"""". لدى أندرو كاتشينسكي، كبير محرري KFILE في شبكة CNN، المزيد من التفاغم اعتراف طيارين ومشغلي طائرات مسيرة إسرائيليين بشكوكهم المتزايدة بجدوى الحرب، وخوفهم من الملاحقات الدولية بتهم ارتكاب جرائم حرب، إلا أنهم يستمرون بتنفيذ طلعاتهم بحجة عدم معرفة الأهداف التي يقصفونها.",1
قالت مجلة نيويوركر، إن الأطباء يقدمون رعاية صحية لإنقاذ حياة الآلاف في قطاع غزة، ويخاطرون بحياتهم في سبيل ذلك، ولكنهم يعملون في ظل نظام رعاية صحية مدمر بالكامل.,1
ارتفع إلى 30 عدد الفلسطينيين الذين اُستشهدوا في القصف الإسرائيلي على مناطق عدة في قطاع غزة منذ فجر اليوم، في ظل تصعيد جيش الاحتلال جرائم الإبادة الجماعية التي تستهدف في معظمها الأطفال والنساء.,1
بالعودة للدوافع الرئيسة التي أوصلت حكومة نتنياهو للاتفاق، سنجد فشل جيش الاحتلال في تحرير الأسرى بالقوّة، وعجزه عن تقديم صورة نصر عسكري أو إنجاز سياسي، ولا سيما فيما يتعلق بالقضاء على المقاومة.,1
"إسرائيل تنفّذ ضربات في لبنان """"بعد رصد أنشطة شكلت تهديداً"""" رغم اتفاق وقف إطلاق النار""",1
صور أقمار صناعية تظهر بناء إسرائيل خطاً عسكرياً جديداً لتقسيم غزة,1
"""نعيم قاسم: حزب الله حقق """"انتصاراً كبيراً"""" في مواجهة إسرائيل، والجيش الإسرائيلي يحظر العودة إلى 60 قرية جنوب لبنان""",1
"""قوات المعارضة المسلحة تسيطر على """"غالبية"""" مدينة حلب، والسلطات السورية تغلق مطار المدينة """,1
"""""""إيران وحزب الله خسرتا، ولكن إسرائيل لم تنتصر"""" – في هآرتس""",1
حينما تصبح ربطة خبز أغلى هدية يقدمها المقبلون على الزواج في غزة,1
حرب غزة: هل يشهد القطاع وقف إطلاق نار بين إسرائيل وحماس بعد اتفاق لبنان؟,1
"""""""السلام الإقليمي الدائم يجب أن يمر عبر غزة"""" - الغارديان""",1
هل انتصرت الدبلوماسية أخيرا على آلة الحرب في الشرق الأوسط؟- واشنطن بوست,1
كيف ينظر سكان غزة لاتفاق وقف إطلاق النار بين إسرائيل وحزب الله؟,1
نهر الليطاني، الحد الفاصل لتطبيق اتفاق وقف إطلاق النار بين حزب الله وإسرائيل، فما أهميته؟,1
"""""""إنهاء نظام خامنئي الخيار الوحيد أمام إسرائيل في صراعها مع إيران"""" – يديعوت أحرونوت""",1
مقاطعة صحيفة هآرتس: صراع الإعلام المستقل مع الحكومة الإسرائيلية,1
في ظل استمرار الحرب والحصار، الشتاء يضاعف معاناة نازحي غزة ويهدد خيمهم المؤقتة,1
"""فيديو, انتظرته والدته لعام وشهرين ووصل إليها جثة هامدة, المدة 2,21""",1
"""إسرائيل ترتكب """"مجزرة مروعة"""" في بيروت بعد أربع غارات على الضاحية الجنوبية، وحزب الله يستهدف """"كريات شمونة"""" بالصواريخ""",1
نتنياهو وغالانت والضيف: ماذا نعرف عن الشخصيات الثلاثة المطلوبة من قبل المحكمة الجنائية الدولية؟,1
كيف ستؤثر مذكرات الاعتقال بحق نتنياهو وغالانت على حرب غزة ولبنان؟,1
"""""""أخبرتني والدتي أنها عاشت ما يكفي، والآن جاء دوري لأعيش""""""",1
بين ترحيب وإدانات، ردود فعل واسعة حول إصدار الجنائية الدولية مذكرات اعتقال بحق نتنياهو وغالانت والضيف,1
"""مذكرات الجنائية الدولية: """"حضيض أخلاقي لإسرائيل"""" – هآرتس""",1
"""""""نظام نتنياهو الجديد يحوّل الإسرائيليين إلى لاجئين في بلدهم"""" - هآرتس""",1
"""عشرات القتلى في قصف إسرائيلي """"عنيف"""" على شمال غزة، ووزير الدفاع الإسرائيلي السابق يحذر من """"حكم عسكري"""" في القطاع""",1
الكوفية الفلسطينية: حكاية رمز، وتاريخ شعب,1
أكد أدريان زيمرمان رئيس البعثة الفرعية للجنة الدولية للصليب الأحمر في قطاع غزة أن الأوضاع هناك أصبحت بمنزلة مهمة بقاء على قيد الحياة لا تنتهي، وأن السكان يعيشون نزوحا مستمرا.,1
يرى ناشطون وحقوقيون أن محاكمة المفكر الفرنسي فرانسوا بورغا بتهمة “الدفاع عن الإرهاب” تمثل انحرافا خطيرا في حرية التعبير بفرنسا، مطالبين بالتوقف عن تجريم التضامن مع فلسطين.,1
اقتحمت قوات الاحتلال الإسرائيلي مناطق عدة في محافظة بيت لحم جنوبي الضفة والخليل، وشنت حملة اعقتالات استهدفت العشرات من الفلسطينيين.,1
استشهد 64 فلسطينيا وأصيب العشرات في مختلف أنحاء قطاع غزة منذ فجر أمس الجمعة، وسط تحذيرات من النقص الحاد في الغذاء وتعرض مئات الآلاف للموت جوعا.,1
في اليوم الـ33 من استئناف العدوان الإسرائيلي على غزة، أفاد مراسل الجزيرة باستشهاد 30 فلسطينيا جراء القصف الإسرائيلي المتواصل على قطاع غزة منذ فجر اليوم، وذلك بعد يوم دام راح ضحيته 64 فلسطينيا.,1
لا تقتصر المبادرة البرلمانية على كونها حدثا رمزيا، بل تمثل نواة لتحرك برلماني دولي دائم، ستكون له مهام متابعة وتنسيق، عبر آليات مستمرة لطرح القضية الفلسطينية ضمن الأجندات الإقليمية والدولية.,1
ودّعت أمهات فلسطينيات في غزة أبناءهن الشهداء بمزيج من الدموع والزغاريد، في أعقاب سلسلة من الغارات الإسرائيلية التي استهدفت مناطق متفرقة من قطاع غزة، موقعة عشرات الشهداء معظمهم من المدنيين.,1
شهد الملتقى مشاركة مؤسسات مانحة وخبراء من أكثر من 20 دولة، فيما تشير التقديرات إلى أن الحرب تسببت بتشريد نحو مليون و900 ألف فلسطيني، واستشهاد ما يزيد على 50 ألفا، وتدمير ما يقارب 450 ألف وحدة سكنية.,1
تتصاعد الضغوط الداخلية الإسرائيلية لإنهاء الحرب على غزة مع توقيع آلاف الجنود والنخب العسكرية والمدنية من فئات مختلفة عرائض تطالب بإعادة المحتجزين.,1
"تملك السلطة الفلسطينية حق مخاطبة المجلس الدولي لحقوق الإنسان للمطالبة بتشكيل لجنة تقصي حقائق متخصصة بملف آلاف المختفين قسريا من غزة خلال فترة الحرب، لكنها لم تفعل ذلك.صيل.""",1
"""قال وزير الخارجية السعودي الأمير فيصل بن فرحان إن """"إن إنشاء دولة فلسطينية لا يتعلق بما إذا كانت إسرائيل تقبل أم لا، بل إنه مرتبط بمبادئ القانون الدولي"""".مضيفًا أن """"قرارات الأمم المتحدة التي أدت إلى إنشاء دولة إسرائيل كانت تهدف بوضوح إلى إقامة دولة فلسطينية أيضًا، لذا يتعين علينا أن نجعل ذلك يحدث.""""""",1
"""قال وزير الخارجية السعودي الأمير فيصل بن فرحان إن تطبيع بلاده مع إسرائيل """"غير وارد حتى التوصل إلى حل بشأن إقامة الدولة الفلسطينية"""" مضيفًا أن """"أمن كل المنطقة معرض للخطر إذا لم نعالج حقوق الفلسطينيين، وإذا لم نجد طريقًا إلى مسار يقودنا إلى دولة فلسطينية"""".""",1
وجدت المصورة السلوفاكية، بيترا باسناكوفا، الألم، والهدف، والسلام في كل منعطف من رحلتها التي استمرت ثلاث سنوات مع عائلات الصحراء البدوية الفلسطينية.,1
اتُهمت امرأة تبلغ من العمر 42 عامًا في مدينة يولس بولاية تكساس الأمريكية بمحاولة القتل العمد وإصابة طفل بعد محاولتها إغراق طفلين في مسبح مجمع سكني والإدلاء بتصريحات عنصرية تجاه والدتهما الفلسطينية.,1
"""افتتح الشيف فادي قطان، مطعمًا فاخرًا بمسقط رأسه في بيت لحم بالضفة الغربية. وأصدر في الآونة الأخيرة كتاب طبخ جديد بعنوان """"بيت لحم: احتفال بالطعام الفلسطيني"""". زارت كريستيان أمانبور، كبيرة المذيعين الدوليين في CNN، مطعمه الشهير """"عكوب"""" (Akub) في لندن للحديث عن الحفاظ على الهوية الفلسطينية، في ظل استيعاب تأثير الحرب القائمة على عائلته وأصدقائه.""",1
"""خلال تعليقه على تصويت الجمعية العامة بأغلبية كبيرة على منح السلطة الفلسطينية العضوية الكاملة في مجلس الأمن، قال السفير الفلسطيني لدى المملكة المتحدة، حسام زملط إن """"إن ذلك لا يمثل خطوة رمزيًة فحسب، بل فعلية، وتمثل إرادة شعوب العالم"""".""",1
صدر قرار للأمم المتحدة يؤيد العضوية الفلسطينية بتأييد ساحق، الجمعة، ومنح امتيازات جديدة للسلطة الفلسطينية بصفتها الحالية كدولة مراقب غير عضو,1
انتقدت لجنة المتابعة للقوى الوطنية والإسلامية الفلسطينية المقترح الجديد لوقف إطلاق النار في غزة، الذي تضمن المطالبة بنزع سلاح المقاومة.,1
أفادت مصادر فلسطينية للجزيرة باستشهاد فلسطينيين اثنين واحتجاز جثمانيهما اليوم الأربعاء خلال عملية لقوات الاحتلال الإسرائيلي في بلدة قباطية قرب جنين شمالي الضفة الغربية.,1
“مجزرة المسعفين” واحدة من أبشع الجرائم التي ارتكبتها القوات الإسرائيلية ضد عمال الإغاثة في أثناء تأدية مهامهم الإنسانية في قطاع غزة، ووقعت في حي تل السلطان جنوب مدينة رفح يوم 23 مارس/آذار 2025.,1
سعت إسرائيل منذ عام 1967 إلى ضم الضفة الغربية عبر مشاريع متتالية، مدفوعة بمبررات أمنية وأيديولوجية، في محاولة لفرض واقع تعتبر فيه الضفة جزءا من سيادتها.,1
أكد الأمين العام للأمم المتحدة أنطونيو غوتيريش أنه ينبغي عدم استخدام الجوع “سلاح حرب”، مشيرا في هذا الصدد إلى الأوضاع في كل من قطاع غزة والسودان بصفة خاصة.,1
أكدت مصادر إسرائيلية الاثنين أن الناشطين الذين كانوا على متن سفينة حنظلة خضعوا للاستجواب، في حين أعلن بعضهم إضرابا عن الطعام اعتراضا على احتجازهم التعسفي، في ظل توقع أن يرحّلهم الاحتلال.,1
اقتحم مستوطنون إسرائيليون المسجد الأقصى كما اقتحم عدد آخر منهم بلدة الطيبة وسط الضفة وألحقوا أضرارا بممتلكات المواطنين الفلسطينيين، بالتزامن مع حملة اعتقالات شنها جيش الاحتلال في مناطق متفرقة بالضفة.,1
استشهد نحو 43 فلسطينيا منذ فجر اليوم الاثنين بقصف إسرائيلي استهدف منازل ومنتظري المساعدات في أنحاء قطاع غزة كافة، في ظل إعلان الاحتلال تعليقا “تكتيكيا” لعملياته في مناطق معينة بالقطاع.,1
كشفت صحيفة تلغراف أن المؤسسة العسكرية الإسرائيلية تشهد انقساما غير مسبوق مع تزايد أعداد الجنود -ولا سيما من الاحتياط- والجنرالات الحاليين والمتقاعدين الذين يرفضون المشاركة أو تأييد استمرار حرب غزة.,1
في ظل الحصار الإسرائيلي المشدد منذ اندلاع الحرب يعيش قطاع غزة كارثة إنسانية تتجلى بأبشع صورها في مشاهد الأطفال الذين ينهشهم الجوع، لكن كيف يدمر الجوع جسم الإنسان؟,1
يواصل الجوع الفتك بسكان قطاع غزة في ظل التجويع والحصار الذي تفرضه قوات الاحتلال الإسرائيلي على القطاع، في حين حذرت منظمات إغاثية فلسطينية ودولية مما أسمته “مسرحية المساعدات والإنزال الجوي”.,1
شهدت مدن عدة حول العالم مظاهرات حاشدة وغاضبة أمس الأحد احتجاجا على سياسة التجويع التي تمارسها إسرائيل بحق سكان قطاع غزة، والتنديد بالدعم الأميركي المستمر لحرب الإبادة الإسرائيلية.,1
بينما يموت الفلسطينيون جوعا بأعداد متزايدة يوميا، ويتزايد القانونيون والسياسيون الذين يصفون أفعال إسرائيل بالإبادة الجماعية، يبقى صدور حكم نهائي بشأن هذه المسألة من أعلى محكمة في العالم بطيئا للغاية.,1
تشرع السلطات الإسرائيلية في تنفيذ مشروع “طريق السيادة” لتوسيع سيطرتها على القدس الكبرى، ولفصل حركة الفلسطينيين عن المستوطنين عبر شبكة طرق جديدة، وفقا لخبراء فلسطينيين.,1
أكد تحالف القوى الفلسطينية رفضه القاطع لما سماها الخطوة الأحادية التي أقدم عليها رئيس السلطة الفلسطينية محمود عباس، بإعادة تشكيل المجلس الوطني الفلسطيني في الداخل والخارج.,1
اتهم برنامج الأغذية العالمي إسرائيل باستخدام الدبابات والقناصة وأسلحة أخرى لإطلاق النار على حشد من الفلسطينيين الذين كانوا يسعون للحصول على مساعدات غذائية في قطاع غزة،,1
دفعت قوات الاحتلال الإسرائيلي نحو مليوني فلسطيني للعيش على 17.6% فقط من مساحة قطاع غزة، حسب خريطة بيانات أعدتها وكالة “سند” للتحقق الإخباري بشبكة الجزيرة.,1
يضطر الطاقم الطبي المشرف على المسنين لتقنين كمية الوجبات، وخصصوا لكل مسن رغيفي خبز فقط طوال اليوم بعدما كان يتناول 4 أرغفة خلال فترة ما قبل التجويع.,1
بينما يتعرض سكان قطاع غزة لمرحلة غير مسبوقة من التجويع، تتكدس المساعدات الأردنية المرسلة للقطاع على مدى الأسابيع الماضية عند مدخله الشمالي، وتنفي الهيئة الخيرية الأردنية السماح لها بإدخال المساعدات.,1
طالبت 25 دولة إسرائيل بالرفع الفوري للقيود التي تفرضها على تدفق المساعدات لغزة، وشددت في الوقت ذاته على رفض أي إجراء لإحداث تغيير ديمغرافي في الأراضي الفلسطينية المحتلة.,1
نفذت فصائل المقاومة الفلسطينية عمليات نوعية في قطاع غزة، شملت استهداف آليات عسكرية وقنص جندي إسرائيلي، في وقت أعلنت فيه وسائل إعلام إسرائيلية مقتل جندي وإصابة اثنين آخرين في “حدثين أمنيين” داخل غزة.,1
قال المتحدث باسم الدفاع المدني بغزة الرائد محمود بصل -في مداخلة مع قناة الجزيرة- إنه لا يزال لليوم الثاني على التوالي مضربا عن الطعام بالكامل، احتجاجا على المجاعة التي تضرب غزة وتضامنا مع المجوّعين.,1
تحتل أخبار المجاعة وتداعياتها الحيز الأكبر من تفاعل الغزيين على منصات التواصل الاجتماعي، ومشاركاتهم تجاربهم الشخصية وبدائلهم المتاحة التي اضطروا إليها في محاولات التغلب على الجوع.,1
مع تصاعد التحذيرات الدولية من خطر المجاعة في قطاع غزة، تؤكد تقارير أممية وإعلامية أن السكان يعانون من انعدام شبه كامل للغذاء، في وقت تتكرر فيه مشاهد إغماء الأطفال والنساء وكبار السن في الشوارع.,1
أفاد المدير العام لوزارة الصحة في غزة الدكتور منير البرش باعتقال قوات الاحتلال الإسرائيلي مدير المستشفيات الميدانية في القطاع مروان الهمص أثناء أدائه عمله في زيارة لمستشفى الصليب الأحمر غربي خان يونس.,1
لم تعد المستشفيات في قطاع غزة قادرة على توفير طعام للمرضى ولا للعاملين الذين أصبحوا غير قادرين على مواصلة العمل، بسبب الحصار الخانق الذي تفرضه إسرائيل.,1
بين جدران مأوى متواضع في قطاع غزة، تعيش أم محمد أبو عودة مأساة مركبة، إذ تعاني أسرتها من سلسلة أمراض مزمنة بسبب سوء التغذية وانهيار القطاع الصحي بفعل الحصار والعدوان المستمر.,1
خطاب أبو عبيدة كشف عمق معاناة غزة، وحمّل الاحتلال والمجتمع الدولي مسؤولية الجرائم، وندد بصمت الأنظمة، داعيًا الشعوب للتحرك، والعملاء للتوبة، ومبشّرًا بصمود المقاومة.,1
انتقد الكاتب الإسرائيلي إشاك كالديرون أديزس استخدام تهم معاداة السامية ضد كل من ينتقد قرارات سياسية، مثل الحرب على غزة، حتى بحق ناجين من المحرقة مثله.,1
قالت وكالة أونروا، إنها تمتلك مخزونا غذائيا كافيا لجميع سكان قطاع غزة لمدة تزيد عن ثلاثة أشهر، لكنه لا يزال في المستودعات بانتظار السماح بدخوله.,1
دفعت سياسة التجويع الإسرائيلية آلاف الفلسطينيين في قطاع غزة إلى الخروج في الشوارع بحثا عن كسرة خبز تسد رمقهم.,1
اقتحمت قوات الاحتلال الإسرائيلي مناطق متفرقة بالضفة الغربية المحتلة -فجر اليوم السبت- وشنت حملات دهم وتفتيش على منازل المواطنين واعتقلت عددا من الفلسطينيين، وسط تصاعد هجمات المستوطنين.,1
أفادت مواقع إسرائيلية بإصابة جنديين إسرائيليين، اليوم السبت، في خان يونس جنوبي قطاع غزة، حيث تكثف المقاومة الفلسطينية عملياتها ضد قوات الاحتلال المتوغلة في المنطقة.,1
خطاط الحكومة الفلسطينية وأول من وضع كراريس لتعليم الخط العربي في فلسطين، ولد في مدينة القدس عام 1881م، وتوفي عام 1945م، وتتلمذ على يده عدد من الشخصيات البارزة.,1
يسلط مترجم كتاب “مدينة بيت المقدس زمن الحروب الصليبية” لعالم الآثار الإسرائيلي أدريان بوس الضوء على محاولاته خلق روايات مزعومة حول وجود ودور اليهود في القدس زمن الحروب الصليبية، ويفنّد تلك المزاعم.,1
قال الرئيس الأميركي دونالد ترامب إنه سيتم إطلاق سراح 10 أسرى إسرائيليين آخرين من غزة قريبا، في الوقت الذي تستمر فيه المفاوضات غير المباشرة بين إسرائيل وحركة المقاومة الإسلامية (حماس) بالدوحة.,1
كثّفت إسرائيل اليوم الأربعاء غاراتها على أحياء مدينة غزة ومناطق أخرى شمالي القطاع مما أسفر عن شهداء، بينما توعد قادتها بتصعيد العمليات العسكرية.,1
قالت مصادر فلسطينية إن أكثر من 3 آلاف مستوطن إسرائيلي اقتحموا المسجد الأقصى خلال 3 أيام في رابع أيام عيد الفصح اليهودي وسط حراسة أمنية مشددة.,1
اقتحم وزير الأمن القومي الإسرائيلي، إيتمار بن غفير، الحرم الإبراهيمي بمدينة الخليل، وسط إجراءات أمنية مشددة وحراسة كبيرة رافقت موكبه، في حين أغلقت السلطات الإسرائيلية الحرم أمام المصلين المسلمين.,1
اقتحم الجيش الإسرائيلي مساء الثلاثاء عدة مناطق وبلدات في الضفة الغربية، في وقت نفذ فيه مستوطنون سلسلة اعتداءات ضد السكان الفلسطينيين واستولوا على أغنام، وفق إعلام حكومي وشهود عيان.,1
في اليوم الـ30 من استئناف العدوان على قطاع غزة، واصل الاحتلال قصفه مناطق عدة بالقطاع مخلفا شهداء وجرحى، تزامنا مع حملته العسكرية عبر اقتحاماته مناطق وبلدات عدة بالضفة.,1
يعتقد خبراء أن المؤسسات القانونية الدولية فعلت ما يجب عليها فعله تجاه الفلسطينيين في قطاع غزة، وأن العالم لا يريد السير في طريق العدالة، في حين يقول آخرون إن الجميع متواطئ في إبادة الفلسطينيين.,1
قالت محافظة القدس إن عدد المستوطنين الذين شاركوا في اقتحام المسجد الأقصى خلال الأيام الثلاثة الأولى من عيد الفصح العبري أضعاف ما كانت عليه في ذات العيد العام الماضي.,1
قال الخبير العسكري والإستراتيجي اللواء فايز الدويري إن جيش الاحتلال الإسرائيلي يقوم في هذه المرحلة بتفعيل الذكاء الاصطناعي بصورة غير مسبوقة من أجل تعقّب مقاتلي المقاومة الفلسطينية في قطاع غزة.,1
خلّف القصف الإسرائيلي على قطاع غزة مزيدا من الشهداء والجرحى، اليوم الثلاثاء، حيث استهدف جيش الاحتلال خياما للنازحين ومناطق سكنية في أنحاء القطاع، كما قصف بوابة المستشفى الكويتي الميداني في خان يونس.,1
صادرت قوات الاحتلال الإسرائيلي 2360 دونما من أراضي قرية رابا (جنوب شرق جنين في الضفة الغربية) لصالح التوسع الاستيطاني.,1
ارتفع عدد الأطفال الذين توفوا بسبب سوء التغذية في غزة إلى 69 طفلا بحسب بيان للمكتب الإعلامي في قطاع غزة، في حين قالت حركة حماس إن المجاعة التي يفرضها الاحتلال على القطاع “جريمة متعمدة ضد الإنسانية”.,1
قال المكتب الإعلامي الحكومي في غزة إن جيش الاحتلال “سيطر على 77% من مساحة غزة، وهجر نحو مليوني مدني، مخلفا خسائر تتجاوز 62 مليار دولار”.,1
أبو عبيدة المتحدث العسكري باسم كتائب القسام الجناح العسكري لحركة المقاومة الإسلامية (حماس) قال في كلمة له مصورة، هي الأولى له منذ مارس/آذار الماضي، عن إستراتيجية المقاومة في المرحلة الحالية.,1
بثت الجزيرة صورا تظهر تزاحم عشرات من النساء والأطفال في قطاع غزة للحصول على وجبة طعام في ظل استخدام إسرائيل سياسة التجويع سلاحا في الحرب غير المسبوقة.,1
قالت حركة المقاومة الإسلامية (حماس)، إنه بعد فشل الاحتلال في تحرير الأسرى بالقوة، لم يبقَ له سوى طريق الصفقة مع المقاومة وفق شروطها وإرادتها.,1
في مقهى على شاطئ غزة، وبينما كان رواده يحتسون أكواب القهوة، ويتنسمون عبير البحر الأبيض المتوسط، ويتجاذبون أطراف الحديث، إذ بطائرة حربية إسرائيلية تحيل المكان بمن فيه وما فيه إلى رماد في لحظة خاطفة.,1
أكد مصدر طبي في مستشفى شهداء الأقصى وفاة طفلة عمرها عام ونصف العام بسبب سوء التغذية في مدينة دير البلح وسط قطاع غزة.,1
بثت سرايا القدس، الجناح العسكري لحركة الجهاد الإسلامي، اليوم الجمعة، مشاهد من تفجير مقاتليها آلية عسكرية إسرائيلية شرقي حي التفاح شرقي مدينة غزة.,1
كانت مدينة بيت حانون في أقصى شمال قطاع غزة، تُعرف ببساتينها وشوارعها، لكن جيش الاحتلال هجّر اليوم سكانها وحوّلها بعدوانه المستمر إلى ركام، غير أن أهلها يحلمون بالعودة والإعمار.,1
تناول الإعلام الإسرائيلي ارتفاع حالات الانتحار في صفوف جنود جيش الاحتلال بسبب الحرب الطويلة وغير المسبوقة على قطاع غزة.,1
تتصاعد الدعوات داخل البرلمان البريطاني إلى الاعتراف بدولة فلسطينية، على غرار المبادرة الفرنسية، وسط انقسام داخل حزب العمال، وتردد حكومي نابع من رغبة في تجنب الصدام مع واشنطن وتل أبيب.,1
"""لطالما كان فن التطريز الفلسطيني جزءًا من حياة الشابة زين المصري، مع نشأتها في منزلٍ مليء بالأثاث واللوحات المزينة بأنماط التطريز المتنوعة والزاهية.",1
"في عام 2021، قررت المصري، وهي فلسطينية الأصل، الربط بين شغفها في التطريز وخلفيتها في مجال التكنولوجيا، وإطلاق منصة """"Tirazain"""" (طرازين) عبر الإنترنت لإنشاء سجل رقمي لفن التطريز الفلسطيني الموروث عبر الأجيال، والذي يتعرض لمخاطر تهدد ببقاء استمراريته، وفقًا للموقع الرسمي لمنظمة اليونسكو.""",1
"""كان حاكم ولاية أركنساس السابق مايك هاكابي، الذي أعلن الرئيس الأمريكي المنتخب، دونالد ترامب، الثلاثاء، أنه مرشحه لمنصب السفير الأمريكي إلى إسرائيل، قد قال في الماضي، كما يكشف مقطع فيديو من عام 2008، إنه """"لا يوجد شيء اسمه فلسطيني"""" وأن الأمر """"أداة سياسية لمحاولة إجبار إسرائيل على التخلي عن أرضها"""". لدى أندرو كاتشينسكي، كبير محرري KFILE في شبكة CNN، المزيد من التفاصيل.""",1
"""قال وزير الخارجية السعودي الأمير فيصل بن فرحان إن """"إن إنشاء دولة فلسطينية لا يتعلق بما إذا كانت إسرائيل تقبل أم لا، بل إنه مرتبط بمبادئ القانون الدولي"""".مضيفًا أن """"قرارات الأمم المتحدة التي أدت إلى إنشاء دولة إسرائيل كانت تهدف بوضوح إلى إقامة دولة فلسطينية أيضًا، لذا يتعين علينا أن نجعل ذلك يحدث.""""""",1
"""قال وزير الخارجية السعودي الأمير فيصل بن فرحان إن تطبيع بلاده مع إسرائيل """"غير وارد حتى التوصل إلى حل بشأن إقامة الدولة الفلسطينية"""" مضيفًا أن """"أمن كل المنطقة معرض للخطر إذا لم نعالج حقوق الفلسطينيين، وإذا لم نجد طريقًا إلى مسار يقودنا إلى دولة فلسطينية"""".""",1
وجدت المصورة السلوفاكية، بيترا باسناكوفا، الألم، والهدف، والسلام في كل منعطف من رحلتها التي استمرت ثلاث سنوات مع عائلات الصحراء البدوية الفلسطينية.,1
اتُهمت امرأة تبلغ من العمر 42 عامًا في مدينة يولس بولاية تكساس الأمريكية بمحاولة القتل العمد وإصابة طفل بعد محاولتها إغراق طفلين في مسبح مجمع سكني والإدلاء بتصريحات عنصرية تجاه والدتهما الفلسطينية.,1
"""افتتح الشيف فادي قطان، مطعمًا فاخرًا بمسقط رأسه في بيت لحم بالضفة الغربية. وأصدر في الآونة الأخيرة كتاب طبخ جديد بعنوان """"بيت لحم: احتفال بالطعام الفلسطيني"""". زارت كريستيان أمانبور، كبيرة المذيعين الدوليين في CNN، مطعمه الشهير """"عكوب"""" (Akub) في لندن للحديث عن الحفاظ على الهوية الفلسطينية، في ظل استيعاب تأثير الحرب القائمة على عائلته وأصدقائه.""",1
"""خلال تعليقه على تصويت الجمعية العامة بأغلبية كبيرة على منح السلطة الفلسطينية العضوية الكاملة في مجلس الأمن، قال السفير الفلسطيني لدى المملكة المتحدة، حسام زملط إن """"إن ذلك لا يمثل خطوة رمزيًة فحسب، بل فعلية، وتمثل إرادة شعوب العالم"""".""",1
صدر قرار للأمم المتحدة يؤيد العضوية الفلسطينية بتأييد ساحق، الجمعة، ومنح امتيازات جديدة للسلطة الفلسطينية بصفتها الحالية كدولة مراقب غير عضو,1
تحقيق لبي بي سي يكشف عن تقييد فيسبوك للصفحات الإخبارية الفلسطينية,1
"""فيديو, إسرائيل تنشئ طريقاً يفصل أقصى شمال غزة لمنع النازحين من العودة ـ بي بي سي لتقصي الحقائق, المدة 2,45""",1
ما وراء البوابات: كيف تغيّر إسرائيل ملامح الضفة الغربية؟,1
